-4.60E+01	-3.59E+01	-1.62E+01	-1.14E+01
-4.60E+01	-3.39E+01	-2.40E+01	-1.56E+01
-4.60E+01	-3.19E+01	-2.80E+01	-1.68E+01
-4.60E+01	-2.97E+01	-2.96E+01	-1.63E+01
-4.60E+01	-2.74E+01	-3.04E+01	-1.52E+01
-4.60E+01	-2.50E+01	-3.09E+01	-1.39E+01
-4.60E+01	-2.25E+01	-3.13E+01	-1.25E+01
-4.60E+01	-1.99E+01	-3.16E+01	-1.10E+01
-4.60E+01	-1.73E+01	-3.17E+01	-9.52E+00
-4.60E+01	-1.45E+01	-3.19E+01	-7.97E+00
-4.60E+01	-1.17E+01	-3.20E+01	-6.40E+00
-4.60E+01	-8.83E+00	-3.21E+01	-4.81E+00
-4.60E+01	-5.91E+00	-3.21E+01	-3.21E+00
-4.60E+01	-2.96E+00	-3.22E+01	-1.61E+00
-4.60E+01	0.00E+00	-3.22E+01	0.00E+00
-4.60E+01	2.96E+00	-3.22E+01	1.61E+00
-4.60E+01	5.91E+00	-3.21E+01	3.21E+00
-4.60E+01	8.83E+00	-3.21E+01	4.81E+00
-4.60E+01	1.17E+01	-3.20E+01	6.40E+00
-4.60E+01	1.45E+01	-3.19E+01	7.97E+00
-4.60E+01	1.73E+01	-3.17E+01	9.52E+00
-4.60E+01	1.99E+01	-3.16E+01	1.10E+01
-4.60E+01	2.25E+01	-3.13E+01	1.25E+01
-4.60E+01	2.50E+01	-3.09E+01	1.39E+01
-4.60E+01	2.74E+01	-3.04E+01	1.52E+01
-4.60E+01	2.97E+01	-2.96E+01	1.63E+01
-4.60E+01	3.19E+01	-2.80E+01	1.68E+01
-4.60E+01	3.39E+01	-2.40E+01	1.56E+01
-4.60E+01	3.59E+01	-1.62E+01	1.14E+01
-4.45E+01	-3.59E+01	-2.50E+01	-1.85E+01
-4.45E+01	-3.19E+01	-2.87E+01	-1.81E+01
-4.45E+01	-2.97E+01	-2.94E+01	-1.70E+01
-4.45E+01	-2.74E+01	-2.98E+01	-1.57E+01
-4.45E+01	-2.50E+01	-3.01E+01	-1.42E+01
-4.45E+01	-2.25E+01	-3.03E+01	-1.28E+01
-4.45E+01	-1.99E+01	-3.05E+01	-1.12E+01
-4.45E+01	-1.73E+01	-3.06E+01	-9.66E+00
-4.45E+01	-1.45E+01	-3.07E+01	-8.08E+00
-4.45E+01	-1.17E+01	-3.08E+01	-6.48E+00
-4.45E+01	-8.83E+00	-3.09E+01	-4.87E+00
-4.45E+01	-5.91E+00	-3.09E+01	-3.25E+00
-4.45E+01	-2.96E+00	-3.09E+01	-1.63E+00
-4.45E+01	0.00E+00	-3.09E+01	0.00E+00
-4.45E+01	2.96E+00	-3.09E+01	1.63E+00
-4.45E+01	5.91E+00	-3.09E+01	3.25E+00
-4.45E+01	8.83E+00	-3.09E+01	4.87E+00
-4.45E+01	1.17E+01	-3.08E+01	6.48E+00
-4.45E+01	1.45E+01	-3.07E+01	8.08E+00
-4.45E+01	1.73E+01	-3.06E+01	9.66E+00
-4.45E+01	1.99E+01	-3.05E+01	1.12E+01
-4.45E+01	2.25E+01	-3.03E+01	1.28E+01
-4.45E+01	2.50E+01	-3.01E+01	1.42E+01
-4.45E+01	2.74E+01	-2.98E+01	1.57E+01
-4.45E+01	2.97E+01	-2.94E+01	1.70E+01
-4.45E+01	3.19E+01	-2.87E+01	1.81E+01
-4.45E+01	3.59E+01	-2.50E+01	1.85E+01
-4.30E+01	-4.14E+01	-1.50E+01	-1.44E+01
-4.30E+01	-3.96E+01	-2.00E+01	-1.78E+01
-4.30E+01	-3.78E+01	-2.47E+01	-2.06E+01
-4.30E+01	-3.59E+01	-2.67E+01	-2.07E+01
-4.30E+01	-3.39E+01	-2.76E+01	-1.99E+01
-4.30E+01	-3.19E+01	-2.81E+01	-1.87E+01
-4.30E+01	-2.97E+01	-2.85E+01	-1.74E+01
-4.30E+01	-2.74E+01	-2.87E+01	-1.60E+01
-4.30E+01	-2.50E+01	-2.89E+01	-1.45E+01
