-4.60E+01	-4.60E+01	-2.51E+01	-2.52E+01
-4.60E+01	-4.45E+01	-2.69E+01	-2.57E+01
-4.60E+01	-4.30E+01	-2.82E+01	-2.55E+01
-4.60E+01	-4.14E+01	-2.92E+01	-2.49E+01
-4.60E+01	-3.96E+01	-2.95E+01	-2.36E+01
-4.60E+01	-3.78E+01	-3.00E+01	-2.25E+01
-4.60E+01	-3.59E+01	-3.04E+01	-2.13E+01
-4.60E+01	-3.39E+01	-3.07E+01	-2.00E+01
-4.60E+01	-3.19E+01	-3.09E+01	-1.86E+01
-4.60E+01	-2.97E+01	-3.11E+01	-1.71E+01
-4.60E+01	-2.74E+01	-3.12E+01	-1.56E+01
-4.60E+01	-2.50E+01	-3.13E+01	-1.41E+01
-4.60E+01	-2.25E+01	-3.14E+01	-1.25E+01
-4.60E+01	-1.99E+01	-3.14E+01	-1.10E+01
-4.60E+01	-1.73E+01	-3.15E+01	-9.46E+00
-4.60E+01	-1.45E+01	-3.16E+01	-7.90E+00
-4.60E+01	-1.17E+01	-3.17E+01	-6.33E+00
-4.60E+01	-8.83E+00	-3.17E+01	-4.76E+00
-4.60E+01	-5.91E+00	-3.18E+01	-3.18E+00
-4.60E+01	-2.96E+00	-3.18E+01	-1.59E+00
-4.60E+01	0.00E+00	-3.18E+01	0.00E+00
-4.60E+01	2.96E+00	-3.18E+01	1.59E+00
-4.60E+01	5.91E+00	-3.18E+01	3.18E+00
-4.60E+01	8.83E+00	-3.17E+01	4.76E+00
-4.60E+01	1.17E+01	-3.17E+01	6.33E+00
-4.60E+01	1.45E+01	-3.16E+01	7.90E+00
-4.60E+01	1.73E+01	-3.15E+01	9.46E+00
-4.60E+01	1.99E+01	-3.14E+01	1.10E+01
-4.60E+01	2.25E+01	-3.14E+01	1.25E+01
-4.60E+01	2.50E+01	-3.13E+01	1.41E+01
-4.60E+01	2.74E+01	-3.12E+01	1.56E+01
-4.60E+01	2.97E+01	-3.11E+01	1.71E+01
-4.60E+01	3.19E+01	-3.09E+01	1.86E+01
-4.60E+01	3.39E+01	-3.07E+01	2.00E+01
-4.60E+01	3.59E+01	-3.04E+01	2.13E+01
-4.60E+01	3.78E+01	-3.00E+01	2.25E+01
-4.60E+01	3.96E+01	-2.95E+01	2.36E+01
-4.60E+01	4.14E+01	-2.92E+01	2.49E+01
-4.60E+01	4.30E+01	-2.82E+01	2.55E+01
-4.60E+01	4.45E+01	-2.69E+01	2.57E+01
-4.60E+01	4.60E+01	-2.51E+01	2.52E+01
-4.45E+01	-4.60E+01	-2.56E+01	-2.71E+01
-4.45E+01	-4.45E+01	-2.69E+01	-2.70E+01
-4.45E+01	-4.30E+01	-2.78E+01	-2.64E+01
-4.45E+01	-4.14E+01	-2.84E+01	-2.55E+01
-4.45E+01	-3.96E+01	-2.87E+01	-2.41E+01
-4.45E+01	-3.78E+01	-2.90E+01	-2.29E+01
-4.45E+01	-3.59E+01	-2.93E+01	-2.16E+01
-4.45E+01	-3.39E+01	-2.95E+01	-2.02E+01
-4.45E+01	-3.19E+01	-2.96E+01	-1.87E+01
-4.45E+01	-2.97E+01	-2.97E+01	-1.72E+01
-4.45E+01	-2.74E+01	-2.98E+01	-1.57E+01
-4.45E+01	-2.50E+01	-2.99E+01	-1.42E+01
-4.45E+01	-2.25E+01	-3.00E+01	-1.26E+01
-4.45E+01	-1.99E+01	-3.01E+01	-1.11E+01
-4.45E+01	-1.73E+01	-3.02E+01	-9.55E+00
-4.45E+01	-1.45E+01	-3.03E+01	-7.98E+00
-4.45E+01	-1.17E+01	-3.04E+01	-6.40E+00
-4.45E+01	-8.83E+00	-3.05E+01	-4.81E+00
-4.45E+01	-5.91E+00	-3.05E+01	-3.22E+00
-4.45E+01	-2.96E+00	-3.06E+01	-1.61E+00
-4.45E+01	0.00E+00	-3.06E+01	0.00E+00
-4.45E+01	2.96E+00	-3.06E+01	1.61E+00
-4.45E+01	5.91E+00	-3.05E+01	3.22E+00
-4.45E+01	8.83E+00	-3.05E+01	4.81E+00
-4.45E+01	1.17E+01	-3.04E+01	6.40E+00
-4.45E+01	1.45E+01	-3.03E+01	7.98E+00
-4.45E+01	1.73E+01	-3.02E+01	9.55E+00
-4.45E+01	1.99E+01	-3.01E+01	1.11E+01
-4.45E+01	2.25E+01	-3.00E+01	1.26E+01
-4.45E+01	2.50E+01	-2.99E+01	1.42E+01
-4.45E+01	2.74E+01	-2.98E+01	1.57E+01
-4.45E+01	2.97E+01	-2.97E+01	1.72E+01
-4.45E+01	3.19E+01	-2.96E+01	1.87E+01
-4.45E+01	3.39E+01	-2.95E+01	2.02E+01
-4.45E+01	3.59E+01	-2.93E+01	2.16E+01
-4.45E+01	3.78E+01	-2.90E+01	2.29E+01
-4.45E+01	3.96E+01	-2.87E+01	2.41E+01
-4.45E+01	4.14E+01	-2.84E+01	2.55E+01
-4.45E+01	4.30E+01	-2.78E+01	2.64E+01
-4.45E+01	4.45E+01	-2.69E+01	2.70E+01
-4.45E+01	4.60E+01	-2.56E+01	2.71E+01
-4.30E+01	-4.60E+01	-2.55E+01	-2.84E+01
-4.30E+01	-4.45E+01	-2.64E+01	-2.79E+01
-4.30E+01	-4.30E+01	-2.70E+01	-2.71E+01
-4.30E+01	-4.14E+01	-2.74E+01	-2.59E+01
-4.30E+01	-3.96E+01	-2.76E+01	-2.45E+01
-4.30E+01	-3.78E+01	-2.78E+01	-2.32E+01
-4.30E+01	-3.59E+01	-2.80E+01	-2.17E+01
-4.30E+01	-3.39E+01	-2.81E+01	-2.03E+01
-4.30E+01	-3.19E+01	-2.82E+01	-1.88E+01
-4.30E+01	-2.97E+01	-2.83E+01	-1.73E+01
-4.30E+01	-2.74E+01	-2.85E+01	-1.58E+01
-4.30E+01	-2.50E+01	-2.86E+01	-1.43E+01
-4.30E+01	-2.25E+01	-2.87E+01	-1.28E+01
-4.30E+01	-1.99E+01	-2.89E+01	-1.12E+01
-4.30E+01	-1.73E+01	-2.90E+01	-9.66E+00
-4.30E+01	-1.45E+01	-2.91E+01	-8.09E+00
-4.30E+01	-1.17E+01	-2.92E+01	-6.49E+00
-4.30E+01	-8.83E+00	-2.93E+01	-4.88E+00
-4.30E+01	-5.91E+00	-2.94E+01	-3.26E+00
-4.30E+01	-2.96E+00	-2.94E+01	-1.63E+00
-4.30E+01	0.00E+00	-2.94E+01	0.00E+00
-4.30E+01	2.96E+00	-2.94E+01	1.63E+00
-4.30E+01	5.91E+00	-2.94E+01	3.26E+00
-4.30E+01	8.83E+00	-2.93E+01	4.88E+00
-4.30E+01	1.17E+01	-2.92E+01	6.49E+00
-4.30E+01	1.45E+01	-2.91E+01	8.09E+00
-4.30E+01	1.73E+01	-2.90E+01	9.66E+00
-4.30E+01	1.99E+01	-2.89E+01	1.12E+01
-4.30E+01	2.25E+01	-2.87E+01	1.28E+01
-4.30E+01	2.50E+01	-2.86E+01	1.43E+01
-4.30E+01	2.74E+01	-2.85E+01	1.58E+01
-4.30E+01	2.97E+01	-2.83E+01	1.73E+01
-4.30E+01	3.19E+01	-2.82E+01	1.88E+01
-4.30E+01	3.39E+01	-2.81E+01	2.03E+01
-4.30E+01	3.59E+01	-2.80E+01	2.17E+01
-4.30E+01	3.78E+01	-2.78E+01	2.32E+01
-4.30E+01	3.96E+01	-2.76E+01	2.45E+01
-4.30E+01	4.14E+01	-2.74E+01	2.59E+01
-4.30E+01	4.30E+01	-2.70E+01	2.71E+01
-4.30E+01	4.45E+01	-2.64E+01	2.79E+01
-4.30E+01	4.60E+01	-2.55E+01	2.84E+01
-4.14E+01	-4.60E+01	-2.49E+01	-2.93E+01
-4.14E+01	-4.45E+01	-2.55E+01	-2.85E+01
-4.14E+01	-4.30E+01	-2.58E+01	-2.74E+01
-4.14E+01	-4.14E+01	-2.61E+01	-2.62E+01
-4.14E+01	-3.96E+01	-2.63E+01	-2.47E+01
-4.14E+01	-3.78E+01	-2.64E+01	-2.33E+01
-4.14E+01	-3.59E+01	-2.66E+01	-2.19E+01
-4.14E+01	-3.39E+01	-2.67E+01	-2.04E+01
-4.14E+01	-3.19E+01	-2.68E+01	-1.89E+01
-4.14E+01	-2.97E+01	-2.70E+01	-1.74E+01
-4.14E+01	-2.74E+01	-2.71E+01	-1.60E+01
-4.14E+01	-2.50E+01	-2.73E+01	-1.44E+01
-4.14E+01	-2.25E+01	-2.75E+01	-1.29E+01
-4.14E+01	-1.99E+01	-2.76E+01	-1.14E+01
-4.14E+01	-1.73E+01	-2.78E+01	-9.80E+00
-4.14E+01	-1.45E+01	-2.79E+01	-8.21E+00
-4.14E+01	-1.17E+01	-2.81E+01	-6.60E+00
-4.14E+01	-8.83E+00	-2.82E+01	-4.97E+00
-4.14E+01	-5.91E+00	-2.82E+01	-3.32E+00
-4.14E+01	-2.96E+00	-2.83E+01	-1.66E+00
-4.14E+01	0.00E+00	-2.83E+01	0.00E+00
-4.14E+01	2.96E+00	-2.83E+01	1.66E+00
-4.14E+01	5.91E+00	-2.82E+01	3.32E+00
-4.14E+01	8.83E+00	-2.82E+01	4.97E+00
-4.14E+01	1.17E+01	-2.81E+01	6.60E+00
-4.14E+01	1.45E+01	-2.79E+01	8.21E+00
-4.14E+01	1.73E+01	-2.78E+01	9.80E+00
-4.14E+01	1.99E+01	-2.76E+01	1.14E+01
-4.14E+01	2.25E+01	-2.75E+01	1.29E+01
-4.14E+01	2.50E+01	-2.73E+01	1.44E+01
-4.14E+01	2.74E+01	-2.71E+01	1.60E+01
-4.14E+01	2.97E+01	-2.70E+01	1.74E+01
-4.14E+01	3.19E+01	-2.68E+01	1.89E+01
-4.14E+01	3.39E+01	-2.67E+01	2.04E+01
-4.14E+01	3.59E+01	-2.66E+01	2.19E+01
-4.14E+01	3.78E+01	-2.64E+01	2.33E+01
-4.14E+01	3.96E+01	-2.63E+01	2.47E+01
-4.14E+01	4.14E+01	-2.61E+01	2.62E+01
-4.14E+01	4.30E+01	-2.58E+01	2.74E+01
-4.14E+01	4.45E+01	-2.55E+01	2.85E+01
-4.14E+01	4.60E+01	-2.49E+01	2.93E+01
-3.96E+01	-4.60E+01	-2.39E+01	-3.00E+01
-3.96E+01	-4.45E+01	-2.43E+01	-2.89E+01
-3.96E+01	-4.30E+01	-2.45E+01	-2.77E+01
-3.96E+01	-4.14E+01	-2.47E+01	-2.63E+01
-3.96E+01	-3.96E+01	-2.49E+01	-2.49E+01
-3.96E+01	-3.78E+01	-2.50E+01	-2.35E+01
-3.96E+01	-3.59E+01	-2.51E+01	-2.20E+01
-3.96E+01	-3.39E+01	-2.53E+01	-2.05E+01
-3.96E+01	-3.19E+01	-2.54E+01	-1.91E+01
-3.96E+01	-2.97E+01	-2.56E+01	-1.76E+01
-3.96E+01	-2.74E+01	-2.58E+01	-1.61E+01
-3.96E+01	-2.50E+01	-2.60E+01	-1.46E+01
-3.96E+01	-2.25E+01	-2.62E+01	-1.31E+01
-3.96E+01	-1.99E+01	-2.64E+01	-1.16E+01
-3.96E+01	-1.73E+01	-2.66E+01	-9.97E+00
-3.96E+01	-1.45E+01	-2.68E+01	-8.36E+00
-3.96E+01	-1.17E+01	-2.69E+01	-6.72E+00
-3.96E+01	-8.83E+00	-2.70E+01	-5.06E+00
-3.96E+01	-5.91E+00	-2.71E+01	-3.39E+00
-3.96E+01	-2.96E+00	-2.71E+01	-1.70E+00
-3.96E+01	0.00E+00	-2.72E+01	0.00E+00
-3.96E+01	2.96E+00	-2.71E+01	1.70E+00
-3.96E+01	5.91E+00	-2.71E+01	3.39E+00
-3.96E+01	8.83E+00	-2.70E+01	5.06E+00
-3.96E+01	1.17E+01	-2.69E+01	6.72E+00
-3.96E+01	1.45E+01	-2.68E+01	8.36E+00
-3.96E+01	1.73E+01	-2.66E+01	9.97E+00
-3.96E+01	1.99E+01	-2.64E+01	1.16E+01
-3.96E+01	2.25E+01	-2.62E+01	1.31E+01
-3.96E+01	2.50E+01	-2.60E+01	1.46E+01
-3.96E+01	2.74E+01	-2.58E+01	1.61E+01
-3.96E+01	2.97E+01	-2.56E+01	1.76E+01
-3.96E+01	3.19E+01	-2.54E+01	1.91E+01
-3.96E+01	3.39E+01	-2.53E+01	2.05E+01
-3.96E+01	3.59E+01	-2.51E+01	2.20E+01
-3.96E+01	3.78E+01	-2.50E+01	2.35E+01
-3.96E+01	3.96E+01	-2.49E+01	2.49E+01
-3.96E+01	4.14E+01	-2.47E+01	2.63E+01
-3.96E+01	4.30E+01	-2.45E+01	2.77E+01
-3.96E+01	4.45E+01	-2.43E+01	2.89E+01
-3.96E+01	4.60E+01	-2.39E+01	3.00E+01
-3.78E+01	-4.60E+01	-2.27E+01	-3.04E+01
-3.78E+01	-4.45E+01	-2.30E+01	-2.92E+01
-3.78E+01	-4.30E+01	-2.31E+01	-2.78E+01
-3.78E+01	-4.14E+01	-2.33E+01	-2.64E+01
-3.78E+01	-3.96E+01	-2.35E+01	-2.50E+01
-3.78E+01	-3.78E+01	-2.36E+01	-2.36E+01
-3.78E+01	-3.59E+01	-2.37E+01	-2.21E+01
-3.78E+01	-3.39E+01	-2.39E+01	-2.07E+01
-3.78E+01	-3.19E+01	-2.41E+01	-1.93E+01
-3.78E+01	-2.97E+01	-2.43E+01	-1.78E+01
-3.78E+01	-2.74E+01	-2.45E+01	-1.63E+01
-3.78E+01	-2.50E+01	-2.47E+01	-1.48E+01
-3.78E+01	-2.25E+01	-2.50E+01	-1.33E+01
-3.78E+01	-1.99E+01	-2.52E+01	-1.18E+01
-3.78E+01	-1.73E+01	-2.54E+01	-1.02E+01
-3.78E+01	-1.45E+01	-2.56E+01	-8.52E+00
-3.78E+01	-1.17E+01	-2.57E+01	-6.86E+00
-3.78E+01	-8.83E+00	-2.58E+01	-5.17E+00
-3.78E+01	-5.91E+00	-2.59E+01	-3.46E+00
-3.78E+01	-2.96E+00	-2.60E+01	-1.73E+00
-3.78E+01	0.00E+00	-2.60E+01	0.00E+00
-3.78E+01	2.96E+00	-2.60E+01	1.73E+00
-3.78E+01	5.91E+00	-2.59E+01	3.46E+00
-3.78E+01	8.83E+00	-2.58E+01	5.17E+00
-3.78E+01	1.17E+01	-2.57E+01	6.86E+00
-3.78E+01	1.45E+01	-2.56E+01	8.52E+00
-3.78E+01	1.73E+01	-2.54E+01	1.02E+01
-3.78E+01	1.99E+01	-2.52E+01	1.18E+01
-3.78E+01	2.25E+01	-2.50E+01	1.33E+01
-3.78E+01	2.50E+01	-2.47E+01	1.48E+01
-3.78E+01	2.74E+01	-2.45E+01	1.63E+01
-3.78E+01	2.97E+01	-2.43E+01	1.78E+01
-3.78E+01	3.19E+01	-2.41E+01	1.93E+01
-3.78E+01	3.39E+01	-2.39E+01	2.07E+01
-3.78E+01	3.59E+01	-2.37E+01	2.21E+01
-3.78E+01	3.78E+01	-2.36E+01	2.36E+01
-3.78E+01	3.96E+01	-2.35E+01	2.50E+01
